X,Y,fid,xyz_id,ADD,NAME,@ns:com:here:xyz,icon_url
120.6384418,24.1406692,"1184",NGjXoZaCYF,臺中市 南屯區 黎明路1段1094號,一二車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.62707,24.116241,"1185",I8gdLqE3A0,臺中市 南屯區 黎明路1段184號,仕鋒輪業商行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.6351344,24.1528596,"1186",YagsfHc8m9,臺中市 南屯區 黎明路2段480號,廣昌機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.6499888,24.1159544,"1187",x7z8NsyQZq,臺中市 南區 大慶街2段29-1號,慶達機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.6702243,24.1232919,"1188",64nZSOand9,臺中市 南區 五權南路280號,儷豐輪業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.6810964,24.1290249,"1189",ClxMZBNqoQ,臺中市 南區 忠孝路120號,聯福機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.6580286,24.1290924,"1190",EQgmI2cpuz,臺中市 南區 忠明南路681號,元貴機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.688105,24.1398729,"1191",pWFBcTlNNg,臺中市 南區 南京路139號,東和車業商行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.6769586,24.131449,"1192",CzojGALKRv,臺中市 南區 國光路31號,功利輪業商行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.666004,24.1274349,"1193",OckUkgZ8yx,臺中市 南區 復興路二段175-1，175-2號,萊爾富建興店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.6352189,24.1068935,"1194",TO3zscPyTI,臺中市 烏日區 九德里中山路一段539號,中油烏日加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.6386093,24.1077099,"1195",1EVbTdxprZ,臺中市 烏日區 中山路1段395號,復輪達輪業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.7132532,24.2588194,"1196",8SvZImv3p4,臺中市 神岡區 五權路1號,全聯豐原三豐店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.697722,24.248969,"1197",1mlGWLyouY,臺中市 神岡區 北庄村9鄰中山路1303號,萬豐機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.6849801,24.2467004,"1198",PqfKfKp1OP,臺中市 神岡區 社口村中山路432-1號,光群車業股份(神岡辦事處),"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.701726,24.2628081,"1199",ewYqQIFzYJ,臺中市 神岡區 豐州路569號,新禾機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085085, ""updatedAt"": 1534990085085}",./0.png
120.5389403,24.2258878,"1200",TCVjHFtNK9,臺中市 梧棲區 永寧里17鄰永興路1段434號,臺成機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.5749087,24.2718541,"1201",mVuxObX0DY,臺中市 清水區 中興街57號,全聯清水中興店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.574899,24.267013,"1202",DE2PJanTkm,臺中市 清水區 清水里中山路96號,金財輪業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.570228,24.2763933,"1203",Zp1pkNPndk,臺中市 清水區 橋頭里18鄰五權路28號1樓,金倫車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.5566026,24.2661573,"1204",fs9RtQmvAK,臺中市 清水區 鰲新路5號,全聯清水鰲峰店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.5586153,24.2665758,"1205",ZGcl7xOg5Z,臺中市 清水區 鱉峰路373號,鑫輪機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.8092276,24.2420418,"1206",inGSZPUCr1,臺中市 新社區 興安路39號,興松機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.7058125,24.2183631,"1207",jLFqXTK8bv,臺中市 潭子區 中山路2段578號,大龍機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.7062526,24.2191647,"1208",kDFoOiW4y0,臺中市 潭子區 中山路2段570號,坤發機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.7042825,24.2071006,"1209",qSKt0WbvHV,臺中市 潭子區 圓通南路199號,源通車行有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.6929269,24.2246601,"1210",3VMxTN8nlq,臺中市 潭子區 潭富路2段189號,文政機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.703326,24.2071101,"1211",gH8797WaZC,臺中市 潭子區 潭陽里圓通南路239號,7-11圓通南店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.700827,24.211715,"1212",txmlxAZiy3,臺中市 潭子區 潭興路3段128號,永新機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.5346499,24.2342419,"1213",CWYSP1X4QV,臺中市 龍井區 三德村中央路2段107號1樓,德旺機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.5457627,24.1906026,"1214",6Cj6ZF7UaC,臺中市 龍井區 竹坑里沙田路四段175號,中油龍井加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.5480893,24.2030493,"1215",T2heFsJO5K,"臺中市 龍井區 沙田路五段382,386號",全聯龍井沙田店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.5869716,24.18134,"1216",RaZl1kEj1F,臺中市 龍井區 新東里新興路51-3號,承旺機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.7206968,24.2538359,"1217",IeWEoGSJyl,臺中市 豐原區 三民路86號,HiLife豐原豐民店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.739259,24.2557005,"1218",yM1DEfrr3p,臺中市 豐原區 水源路233號,大裕輪業商行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.7374908,24.2557167,"1219",rmmjif0P7T,臺中市 豐原區 水源路305號,定成機車零件廠,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.7134718,24.2556573,"1220",hqmn0NKDkt,臺中市 豐原區 圳寮里2鄰圓環北路1段30號,祥興機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.7089255,24.2457421,"1221",cuOlC55Z9i,臺中市 豐原區 成功路198號,全聯豐原成功店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.712164,24.242372,"1222",zRwSDWyltW,臺中市 豐原區 成功路32號,臺一機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.706286,24.2430218,"1223",nZZSi04CCu,臺中市 豐原區 西勢路233號,樺興機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.7277053,24.2446832,"1224",ECKaUOZQCP,臺中市 豐原區 南陽路261號,永旭機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.724912,24.260595,"1225",HwgZz86PAc,臺中市 豐原區 圓環北路2段221號,一統車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.727169,24.248108,"1226",Vayg2awhUE,臺中市 豐原區 圓環東路550號,臺中縣服務中心,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.7201018,24.2643328,"1227",IxPgk85nmz,臺中市 豐原區 豐西里9鄰三豐路71號,東光車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.7148475,24.2392271,"1228",Z5Ks9tLpyZ,臺中市 豐原區 豐南街118號,家樂褔便利購臺中豐南店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.724489,24.223897,"1229",QmNvm31XZx,臺中市 豐原區 鎌村里鎌村路561號,源龍機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.6992476,24.0705606,"1230",yrNGongDgI,臺中市 霧峰區 中正路1157號,誠豐車行有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.6993737,24.0712782,"1231",N8vfCpySCm,臺中市 霧峰區 中正路1179號,玉豐機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.6926137,24.0462062,"1232",gxdU11U9Rg,臺中市 霧峰區 中正路606號,長益車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.6977281,24.0581357,"1233",XgEJvPvr1A,臺中市 霧峰區 中正路669號,振森輪業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.6918424,24.0770017,"1234",1qubLBAhhN,臺中市 霧峰區 本鄉村草湖路1號,駿城車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.7145182,24.076278,"1235",RZMK93qzPc,臺中市 霧峰區 吉峰路225號,台糖吉峰加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
120.6993634,24.0686477,"1236",fhcEQxD1Zs,臺中市 霧峰區 德泰街11號,7-11吉峰店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.5283192,25.0955581,"1237",ey9B9fO1OJ,臺北市 士林區 中山北路五段570號,西歐台北士林加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.525078,25.084873,"1238",mCqQAXOstS,臺北市 士林區 中山北路五段65號,臺北捷運劍潭站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.5216499,25.0941922,"1239",AZH2X8TJtd,臺北市 士林區 中正路381號1樓,興泰車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.5343101,25.1182614,"1240",A65Ck4bVxG,臺北市 士林區 天母東路67號,21世紀不動產-天母三越加盟店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.5220221,25.1010696,"1241",utXZLYnLg2,臺北市 士林區 文林路679號,富偉機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.5218757,25.1011393,"1242",ZYc8TrwKkF,臺北市 士林區 文林路687號1樓,勝瀧車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.5068955,25.087589,"1243",cZeZtkpP4C,臺北市 士林區 社子街63巷2號,HiLife北市社子店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.5122466,25.0837201,"1244",EwaKl1X3n0,臺北市 士林區 重慶北路4段156號,慶陽車業,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.5110887,25.0854531,"1245",ycGUbg3jkk,臺北市 士林區 重慶北路4段232號1樓,福元機車有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.522514,25.1030599,"1246",j1sQzToDlx,臺北市 士林區 福國路70號,臺北捷運芝山站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.52623,25.093535,"1247",SngWZP1SRS,臺北市 士林區 福德路1號,臺北捷運士林站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.51128,25.060364,"1248",YtOnXeHp4Y,臺北市 大同區 延平北路2段256號,加祥車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.5174185,25.0514328,"1249",4IMplWgtaN,臺北市 大同區 承德路1段47號,大華車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.5186883,25.0709978,"1250",B6JdUmu0ah,臺北市 大同區 承德路三段237號1樓,Gogoro圓山服務中心站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.512413,25.0720392,"1251",LqnqwdZgf6,臺北市 大同區 酒泉街138號,信泰機車有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085086, ""updatedAt"": 1534990085086}",./0.png
121.518964,25.0596737,"1252",jf3JVDJL12,臺北市 大同區 雙連街67號1樓,大瑩車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085094, ""updatedAt"": 1534990085094}",./0.png
121.5340831,25.0448538,"1253",ZKkKb8JIWG,臺北市 大安區 八德路2段35號,金理車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085094, ""updatedAt"": 1534990085094}",./0.png
121.5510281,25.0243252,"1254",qr4ZVHxJuI,臺北市 大安區 和平東路3段86號1樓,進步企業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085094, ""updatedAt"": 1534990085094}",./0.png
121.5370029,25.044382,"1255",jZxdG5QNF9,臺北市 大安區 建國南路一段57-1號,台北陽光加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085094, ""updatedAt"": 1534990085094}",./0.png
121.5535997,25.0283178,"1256",TLmCDoBev8,臺北市 大安區 通化街168號,信全車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085094, ""updatedAt"": 1534990085094}",./0.png
121.55059,25.0308498,"1257",JNT4oXGqxy,臺北市 大安區 敦化南路二段63巷28號1樓,MissGreen美式蔬食餐廳站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085094, ""updatedAt"": 1534990085094}",./0.png
121.5493443,25.0835919,"1258",zFnJqlhAo8,臺北市 中山區 北安路656號1樓,英銓機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085094, ""updatedAt"": 1534990085094}",./0.png
121.5550972,25.0847665,"1259",igTAVjJi8M,臺北市 中山區 北安路798號,臺北捷運劍南路站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5327045,25.0623251,"1260",e88cvsj2aE,臺北市 中山區 民權東路2段126號1樓,展欣機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.532984,25.066886,"1261",a3OqEfTyf7,臺北市 中山區 松江路530號,Gogoro中山松江授權服務中心站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5364627,25.0556068,"1262",kDrL4KYX8Y,臺北市 中山區 建國北路2段82號1樓,洋基通運股份有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5375517,25.0601963,"1263",g1wdpQFPxS,臺北市 中山區 錦州街310號,名佳車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5411164,25.0647029,"1264",APSzSDeKyy,臺北市 中山區 龍江路375號,農安機車有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5340588,25.013139,"1265",NZyK1QrTSZ,臺北市 中正區 汀州路3段160巷,公館水岸新世界機車臨時平面停車場站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5166651,25.0299018,"1266",dZwoq3FqsP,臺北市 中正區 牯嶺街47號1樓,后里車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5642055,25.0826517,"1267",SOxHY9Vme5,臺北市 內湖區 內湖路一段146號,西歐臺北自強站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5588432,25.0852281,"1268",ARx16ylFvv,臺北市 內湖區 內湖路一段31號1樓,鎧詮機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5753493,25.0602348,"1269",yJ7agMDckb,臺北市 內湖區 民善街88號,家樂福內湖店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.587541,25.068847,"1270",rJqAOKVBHd,臺北市 內湖區 民權東路6段128號,四維通車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.579842,25.0696289,"1271",mmJ9xdJQKT,臺北市 內湖區 民權東路6段21巷69號,統一速達股份有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.6086229,25.0704502,"1272",9A3sHRYtdt,臺北市 內湖區 民權東路六段296巷66-3號,Gogoro台北內湖服務中心站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.594264,25.083992,"1273",OfQMQ9ZjrN,臺北市 內湖區 成功路四段188號,CITYLINK內湖店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.6217059,25.0762293,"1274",jb25mp7OnZ,臺北市 內湖區 康樂街213號,7-11瓏馬店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.577999,25.082498,"1275",Hz5Mu9kIvL,臺北市 內湖區 港漧路34號,通龍車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.576707,25.07554,"1276",8XifKwG1rJ,臺北市 內湖區 瑞光路281號,冠強車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.569943,25.078345,"1277",6d3kjFcJ9J,臺北市 內湖區 瑞光路468號,遠傳總部大樓站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5748164,25.084751,"1278",EnsmxqMZUO,臺北市 內湖區 環山路二段81號,7-11環金店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.567662,24.9882779,"1279",3iUIL3Lr53,臺北市 文山區 木柵路三段102巷7號,慧昌機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5644241,24.9824081,"1280",FZIx7nfz4v,臺北市 文山區 木新路3段37號,全嘉車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.544312,24.99839,"1281",axBaND4qu9,臺北市 文山區 景隆街56號,三育機車有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5406024,25.0042346,"1282",XXwGrCWzUI,臺北市 文山區 興隆路1段15號地下,臺北花木批發市場地下停車場站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.551362,25.0019609,"1283",ZRMbX2FZG4,臺北市 文山區 興隆路二段241號,鋒權輪有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5384505,25.0040268,"1284",PYyw2uBRhg,臺北市 文山區 羅斯福路5段182號,高旺企業股份有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.4732346,25.1310975,"1285",wwdAEcHZTs,臺北市 北投區 中央北路四段301號,臺北捷運忠義站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.501007,25.1283371,"1286",ZZXNvkZVVZ,臺北市 北投區 中央南路1段210號,鳴輝機車有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.501148,25.1394949,"1287",CRcfrQmcZJ,臺北市 北投區 中和街239號,振昇機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5232651,25.1188006,"1288",Cytw84G7bX,臺北市 北投區 天母西路112號,振興公園地下停車場站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5154052,25.1159801,"1289",PvbS0bAhz8,臺北市 北投區 石牌路2段27號,弘泰車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5143625,25.1188104,"1290",s0dTY8ulvK,臺北市 北投區 立農街2段206、208號1樓,順達機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5092275,25.1365758,"1291",JFxNOZSTZc,臺北市 北投區 光明路258號,北投熱海溫泉大飯店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5062194,25.1208763,"1292",ZXODZf0n32,臺北市 北投區 東華街二段301號,臺北捷運唭哩岸站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5654177,25.0329694,"1293",2dR8nD3cIc,臺北市 東勢區 延平里豐勢路300號,坤晁車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.557864,25.058616,"1294",ZrF688QRhZ,臺北市 松山區 民生東路5段57號,新光機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5643612,25.0628227,"1295",0nXaRbH4kQ,臺北市 松山區 民權東路五段30號,松春來車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5576901,25.0506768,"1296",Ar6LbpZdMP,臺北市 松山區 光復北路102號,HiLife北市松柏店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.568373,25.0595414,"1297",EAOXZmHXsF,臺北市 松山區 撫遠街189號,國盛機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5721227,25.039629,"1298",COJ9QF0H2m,臺北市 信義區 忠孝東路5段236巷15號,松山工農地下停車場站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5721227,25.039629,"1299",no7fO6zNIP,臺北市 信義區 忠孝東路5段236巷15號,松山高級工農職業學校,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.568207,25.028053,"1300",M45gMuL5NG,臺北市 信義區 松仁路174號,Gogoro信義松仁授權服務中心站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5575886,25.026628,"1301",E4EZxXLWND,臺北市 信義區 信安街60號,KBN鐵馬堂站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5539126,25.0254363,"1302",0lXjZlrmIa,臺北市 信義區 基隆路2段165號,光明車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
121.5835004,25.0429328,"1303",DVTNzidg2A,臺北市 南港區 中坡南路43號,亞帝車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085095, ""updatedAt"": 1534990085095}",./0.png
